Contig	220804_BK_C1_DNA_brine_C.sorted RPKM	220804_BK_C1_DNA_brine_C.sorted Covered Fraction	220805_BK_F1_DNA_brine.sorted RPKM	220805_BK_F1_DNA_brine.sorted Covered Fraction	220805_BK_F3_DNA_brine_C.sorted RPKM	220805_BK_F3_DNA_brine_C.sorted Covered Fraction	220805_MW_S1_DNA_Brine.sorted RPKM	220805_MW_S1_DNA_Brine.sorted Covered Fraction	220805_MW_S2_DNA_Brine_B.sorted RPKM	220805_MW_S2_DNA_Brine_B.sorted Covered Fraction	220805_MW_S3_DNA_Brine.sorted RPKM	220805_MW_S3_DNA_Brine.sorted Covered Fraction	220805_MW_S4_DNA_Brine.sorted RPKM	220805_MW_S4_DNA_Brine.sorted Covered Fraction	220806_BK_F5_DNA_brine_A.sorted RPKM	220806_BK_F5_DNA_brine_A.sorted Covered Fraction	220806_BK_F6D_DNA_brine.sorted RPKM	220806_BK_F6D_DNA_brine.sorted Covered Fraction	220806_BK_F6E_DNA_brine.sorted RPKM	220806_BK_F6E_DNA_brine.sorted Covered Fraction	220806_MW_S5_DNA_Brine_A.sorted RPKM	220806_MW_S5_DNA_Brine_A.sorted Covered Fraction	220806_MW_S6_DNA_Brine.sorted RPKM	220806_MW_S6_DNA_Brine.sorted Covered Fraction	220807_BK_F8_DNA_brine_C.sorted RPKM	220807_BK_F8_DNA_brine_C.sorted Covered Fraction	220807_MW_S7_DNA_Brine_B.sorted RPKM	220807_MW_S7_DNA_Brine_B.sorted Covered Fraction	220807_MW_S8_DNA_Brine_A.sorted RPKM	220807_MW_S8_DNA_Brine_A.sorted Covered Fraction	220808_BK_F10_DNA_brine_B.sorted RPKM	220808_BK_F10_DNA_brine_B.sorted Covered Fraction	220808_BK_F11_DNA_brine_A.sorted RPKM	220808_BK_F11_DNA_brine_A.sorted Covered Fraction	220808_BK_F12_DNA_brine_C.sorted RPKM	220808_BK_F12_DNA_brine_C.sorted Covered Fraction	220808_BK_F13_DNA_brine_C.sorted RPKM	220808_BK_F13_DNA_brine_C.sorted Covered Fraction	220808_BK_F14_DNA_brine_C.sorted RPKM	220808_BK_F14_DNA_brine_C.sorted Covered Fraction	220808_BK_F15_DNA_brine_B.sorted RPKM	220808_BK_F15_DNA_brine_B.sorted Covered Fraction	220808_BK_F9_DNA_brine_A.sorted RPKM	220808_BK_F9_DNA_brine_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineA_A.sorted RPKM	220809_MW_F8_DNA_BrineA_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineB_A.sorted RPKM	220809_MW_F8_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineA_A.sorted RPKM	220809_MW_S9_DNA_BrineA_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineB_A.sorted RPKM	220809_MW_S9_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineC_A.sorted RPKM	220809_MW_S9_DNA_BrineC_A.sorted Covered Fraction	220811_JW_F17_DNA_Brine_A.sorted RPKM	220811_JW_F17_DNA_Brine_A.sorted Covered Fraction	220811_JW_F18_DNA_Brine_B.sorted RPKM	220811_JW_F18_DNA_Brine_B.sorted Covered Fraction	220811_JW_F19_DNA_Brine_A.sorted RPKM	220811_JW_F19_DNA_Brine_A.sorted Covered Fraction	220811_JW_F20_DNA_Brine_A.sorted RPKM	220811_JW_F20_DNA_Brine_A.sorted Covered Fraction	220811_JW_F21_DNA_Brine.sorted RPKM	220811_JW_F21_DNA_Brine.sorted Covered Fraction	220811_MW_F13_DNA_Brine_B.sorted RPKM	220811_MW_F13_DNA_Brine_B.sorted Covered Fraction	220811_MW_F14_DNA_Brine_C.sorted RPKM	220811_MW_F14_DNA_Brine_C.sorted Covered Fraction	220812_MW_F10_DNA_Brine_B.sorted RPKM	220812_MW_F10_DNA_Brine_B.sorted Covered Fraction	220812_MW_F11_DNA_Brine_A.sorted RPKM	220812_MW_F11_DNA_Brine_A.sorted Covered Fraction	220812_MW_F12_DNA_Brine_B.sorted RPKM	220812_MW_F12_DNA_Brine_B.sorted Covered Fraction	220812_MW_F9_DNA_Brine.sorted RPKM	220812_MW_F9_DNA_Brine.sorted Covered Fraction	220813_JW_F23_DNA_Brine_A.sorted RPKM	220813_JW_F23_DNA_Brine_A.sorted Covered Fraction	220813_JW_F25_DNA_Brine_A.sorted RPKM	220813_JW_F25_DNA_Brine_A.sorted Covered Fraction	220813_LF_F9_DNA_Brine.sorted RPKM	220813_LF_F9_DNA_Brine.sorted Covered Fraction	220814_MW_F9_DNA_Brine_C.sorted RPKM	220814_MW_F9_DNA_Brine_C.sorted Covered Fraction	220815_LF_B1_DNA_brine_A.sorted RPKM	220815_LF_B1_DNA_brine_A.sorted Covered Fraction	220815_LF_B2_DNA_brine_B.sorted RPKM	220815_LF_B2_DNA_brine_B.sorted Covered Fraction	220815_LF_B3_DNA_brine_A.sorted RPKM	220815_LF_B3_DNA_brine_A.sorted Covered Fraction	220816_LF_B4_DNA_brine_C.sorted RPKM	220816_LF_B4_DNA_brine_C.sorted Covered Fraction	220816_LF_B5_DNA_brine_C.sorted RPKM	220816_LF_B5_DNA_brine_C.sorted Covered Fraction	220816_LF_B6_DNA_brine_A.sorted RPKM	220816_LF_B6_DNA_brine_A.sorted Covered Fraction	220816_LF_B7_DNA_brine_B.sorted RPKM	220816_LF_B7_DNA_brine_B.sorted Covered Fraction	220817_LF_B8_DNA_brine_C.sorted RPKM	220817_LF_B8_DNA_brine_C.sorted Covered Fraction	240111_N1_DNA_S12_L002.sorted RPKM	240111_N1_DNA_S12_L002.sorted Covered Fraction	240111_N1_DNA_S1_L001.sorted RPKM	240111_N1_DNA_S1_L001.sorted Covered Fraction	240111_N3B_DNA_S4_L001.sorted RPKM	240111_N3B_DNA_S4_L001.sorted Covered Fraction	240111_N3_DNA_S14_L002.sorted RPKM	240111_N3_DNA_S14_L002.sorted Covered Fraction	240111_N3_DNA_S3_L001.sorted RPKM	240111_N3_DNA_S3_L001.sorted Covered Fraction	240113_N4_DNA_S6_L001.sorted RPKM	240113_N4_DNA_S6_L001.sorted Covered Fraction	240113_N5_DNA_S7_L001.sorted RPKM	240113_N5_DNA_S7_L001.sorted Covered Fraction	240114_N7B_DNA_S20_L002.sorted RPKM	240114_N7B_DNA_S20_L002.sorted Covered Fraction	240114_N7B_DNA_S9_L001.sorted RPKM	240114_N7B_DNA_S9_L001.sorted Covered Fraction	240114_N9_DNA_S11_L001.sorted RPKM	240114_N9_DNA_S11_L001.sorted Covered Fraction	240114_N9_DNA_S22_L002.sorted RPKM	240114_N9_DNA_S22_L002.sorted Covered Fraction	240115_N10_DNA_S12_L001.sorted RPKM	240115_N10_DNA_S12_L001.sorted Covered Fraction	240115_N10_DNA_S23_L002.sorted RPKM	240115_N10_DNA_S23_L002.sorted Covered Fraction	240116_N11_DNA_S13_L001.sorted RPKM	240116_N11_DNA_S13_L001.sorted Covered Fraction	240116_N12_DNA_S14_L001.sorted RPKM	240116_N12_DNA_S14_L001.sorted Covered Fraction	240116_N13_DNA_S15_L001.sorted RPKM	240116_N13_DNA_S15_L001.sorted Covered Fraction	240117_N15_DNA_S17_L001.sorted RPKM	240117_N15_DNA_S17_L001.sorted Covered Fraction	240117_N15_DNA_S28_L002.sorted RPKM	240117_N15_DNA_S28_L002.sorted Covered Fraction	240120_N3C_DNA_S5_L001.sorted RPKM	240120_N3C_DNA_S5_L001.sorted Covered Fraction
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4792_length_2964_cov_16.696116	0	0	0	0	0	0	0	0	0	0	0	0	32.276966	0.9234143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.508745	0.99898785	33.511753	0.98987854	0	0	0.17162563	0.053643726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5240807	0.07726046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.004375	0.59480435	449.4091	1	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4822_length_2956_cov_5.138573	0	0	0	0	0	0	0	0	0	0	0	0	0.61646324	0.051082544	0	0	0	0	0	0	0	0	0	0	1.3592815	0.10216509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8046079	0.17253044	0	0	1.5442804	0.18843031	0.94493437	0.07848444	0	0	0	0	0	0	0	0	5.1704226	0.91745603	6.4126806	0.958728	0	0	0	0	1.7116525	0.13667117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16959396	0.0050744247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3059883	0.53619754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4826_length_2954_cov_25.079683	0	0	0	0	0	0	0	0	0	0	11.473648	0.34021667	2.4675224	0.07684495	0	0	0	0	31.596466	0.978673	0	0	0	0	0	0	0	0	21.556059	0.8997969	0	0	22.083965	0.6462424	0	0	0	0	0	0	0.801859	0.040622883	0	0	0.6181303	0.071428575	0	0	0	0	0	0	0	0	0	0	29.021547	0.9820582	36.89788	0.99627626	96.69558	0.99763036	0.94713646	0.1929587	0	0	0.22589368	0.059918754	0	0	46.261375	0.8395396	0	0	0	0	0.23839033	0.043331075	0	0	0	0	0	0	0	0	1.6305591	0.106973596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.40136084	0.05111713	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4853_length_2942_cov_7.159681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6246827	0.635622	0	0	0	0	0	0	0	0	0	0	1.2413032	0.08565602	0	0	0	0	0	0	0	0	0	0	18.21245	0.99796057	17.203335	1	0	0	0.17290902	0.08191706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6372098	0.21991843	0	0	1.6121699	0.48028553	0.68131036	0.14955813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4855_length_2941_cov_8.103604	0	0	0	0	0	0	0	0	0	0	4.6951118	0.24141449	1.2392148	0.04250255	0	0	0	0	22.858177	0.78340703	0	0	0	0	0.5464857	0.028901733	0	0	2.8997333	0.37708262	0	0	15.48184	0.8585515	0	0	0	0	0	0	0	0	0	0	2.1730192	0.21455288	1.4246306	0.08058483	0	0	0	0	0	0	0	0	11.409052	0.916695	11.408336	0.9428766	0.11112472	0.08262496	0.08648391	0.05134308	0	0	0	0	0	0	14.424517	0.7184631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4566498	0.21727304	0	0	0	0	0.22718067	0.063923836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53751326	0.08466508	5.711473	0.15402924	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4859_length_2940_cov_8.532062	0	0	0	0	0	0	0	0	0	0	0	0	153.7149	0.99115646	0	0	0	0	178.23195	1	0	0	0	0	4.373373	0.39489797	0	0	0.77352524	0.11360544	0	0	1.5396538	0.30680272	0	0	0	0	3.8359406	0.48809522	137.368	0.9897959	0	0	10.247719	0.3877551	7.600615	0.38061225	0	0	0	0	0	0	0	0	14.938395	0.98945576	19.342737	0.99931973	0	0	0.17302665	0.09319728	2.2946236	0.079931974	0.90787745	0.16870749	0	0	9.580191	0.81462586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.11737	0.85136056	0	0	0.6914	0.1670068	0.56814486	0.22244897	2.2792358	0.10272109	25.097048	0.957483	3.1834507	0.2622449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1417694	0.2132653	6.319987	0.50918365	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4863_length_2937_cov_5.693616	0	0	0	0	0	0	0	0	0.8298151	0.102826014	2.137048	0.10623085	11.788574	0.42151856	0	0	0	0	3.47427	0.6094654	0	0	0	0	0	0	0	0	81.88384	0.9615254	0	0	3.9890568	0.56179774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6174029	0.054477356	0	0	0	0	10.826444	0.92883897	11.165706	1	0.05563803	0.051413007	0	0	0	0	0.45440242	0.04562479	0	0	1.8943166	0.18079673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2299978	0.07694927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4871_length_2934_cov_45.429316	0	0	0	0	0	0	0	0	0	0	21.82018	0.7528971	18.63257	0.47443762	0	0	0	0	62.600807	0.99829584	0	0	0.3708182	0.0068166326	0	0	0	0	3.4879816	0.32788002	0	0	28.042702	0.95773685	0.46928665	0.028629856	0	0	0	0	0	0	0	0	1.8670317	0.1929107	2.856059	0.1939332	0	0	0	0	0	0	0	0	53.828316	0.99625087	55.17493	0.99591005	32.02458	0.9580777	0.346761	0.10293115	0	0	0	0	0	0	39.584286	0.9754601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.954228	0.5074983	0	0	0	0	0.22772267	0.035105657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6368706	0.3708248	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4891_length_2922_cov_5.350541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.697523	0.5619439	0	0	0	0	0	0	0	0	0	0	0	0	1.640264	0.42642027	0	0	0	0	0	0	0	0	0	0	2.499599	0.1735113	0	0	0	0	0	0	0	0	0	0	9.799831	0.9373717	11.936627	1	4.4179683	0.92950034	0.34818503	0.07049966	0	0	0	0	0	0	1.4280306	0.1625599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7149342	0.29431897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4900_length_2919_cov_7.159916	0.40975207	0.0068516615	0	0	0	0	0.19565609	0.0068516615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.098047	0.5101062	0	0	0	0	0	0	0	0	0	0	0.625542	0.030832477	0.95691186	0.04761905	0	0	0	0	0	0	0	0	13.360728	0.967112	16.49467	0.9897225	0	0	0.17427145	0.051730044	0	0	0	0	0	0	0.2382497	0.039397053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65011	0.14799589	0	0	1.6248728	0.36519355	0.6866787	0.21548475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4912_length_2913_cov_6.596571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4625173	0.30724338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.785173	0.9842087	16.658792	0.9663577	0.05609643	0.051836595	0	0	0	0	0	0	0	0	0.47748092	0.09028493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3956168	0.49090284	1.4908682	0.32406455	12.651989	0.069687605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.461506	0.27257124	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4916_length_2911_cov_4.318277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.10309709	0.05187221	0	0	0	0	0	0	0	0	0	0	0.25314564	0.05496393	0	0	0	0	0	0	0	0	0	0	0	0	0.6272611	0.09549983	3.358396	0.265888	0	0	0	0	0	0	0	0	6.759072	0.97183096	10.484016	1	0	0	0.17475039	0.10374442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5336225	0.1020268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24050514	0.10374442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7212917	0.05187221	0.22010167	0.05187221	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4918_length_2908_cov_207.485804	0	0	0	0	0	0	0	0	0	0	49.642277	0.9367263	29.138699	0.94016504	2.357879	0.053645115	0.54605675	0.06671251	177.61314	0.99965614	0	0	0	0	0	0	0	0	53.96057	0.98590094	0	0	232.11598	0.9982806	0.4734825	0.05295736	0	0	0	0	0	0	0	0	16.325611	0.8053645	21.131697	0.6406465	0	0	0	0	0	0	0	0	240.8591	1	237.40485	0.9993122	389.41666	0.9982806	6.6473656	0.92744154	0	0	0.11473349	0.051925723	0	0	320.10352	0.9910591	0	0	0	0	0.8475645	0.13376892	0	0	0.3447866	0.091127925	0	0	1.4212518	0.103851445	41.61584	0.9215956	0	0	0.4660055	0.082530946	1.608311	0.27269602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.426002	0.58975244	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4956_length_2889_cov_6.696542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.789052	0.29491174	0	0	1.2640755	0.112841815	2.900546	0.041536864	0	0	0	0	0	0	0	0	11.614408	0.98303914	14.435078	0.995154	0	0	0.17608112	0.041190725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.267788	0.8563517	0	0	0	0	0	0	0	0	8.602978	0.3066805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.541059	0.32917964	0.11088888	0.05226722	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_4996_length_2875_cov_3.639007	0	0	0	0	0	0	0	0	0	0	0	0	20.282606	0.824	0	0	0	0	7.724715	0.52869564	0	0	0	0	0	0	0	0	0	0	0	0	0.83353937	0.11547826	0	0	0	0	0	0	30.072084	0.51408696	0	0	1.270231	0.06504348	0	0	0	0	0	0	0	0	0	0	3.6051672	0.74852175	4.813146	0.91234785	0	0	0.35387713	0.10504348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9789896	0.416	0	0	0	0	0	0	0	0	0.2701522	0.05252174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1142886	0.21113044	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_5020_length_2866_cov_7.213803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.672623	0.9846476	17.064264	1	0	0	0.17749418	0.06350314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08580414	0.005931612	0	0	2.1007814	0.17794836	0	0	1.654921	0.42463362	0.6993772	0.14096302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_5023_length_2865_cov_7.872954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371755	0.07225131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.744959	0.92739964	11.909455	0.9993019	0	0	0	0	0	0	0	0	0	0	0.48548055	0.104013965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5372487	0.36195463	0.23320709	0.08621292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_5039_length_2857_cov_8.099572	1.6745766	0.09835492	0	0	0	0	0	0	0	0	13.620709	0.44872242	8.610635	0.6622331	0	0	1.1116086	0.09380469	1.5756859	0.40672034	20.674395	0.039551977	0	0	0	0	0	0	127.95655	0.9940497	0	0	0.372796	0.15820791	0	0	0	0	0	0	0	0	0.2014379	0.06265313	0	0	1.9553559	0.03815191	0.49793756	0.07175359	0.3173455	0.072103605	0.9891328	0.045152258	0	0	11.06811	0.9565978	17.05167	0.99649984	0	0	0	0	0	0	0	0	0	0	0.73025995	0.06755338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_5081_length_2841_cov_8.416726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6560672	0.17634636	0	0	0	0	0	0	0	0	0	0	0	0	0.9831841	0.056318197	0	0	0	0	0	0	0	0	15.829966	0.97043294	19.616436	0.9908483	0.11503618	0.038366772	0	0	0	0	0	0	0	0	0.4895818	0.14290743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42385355	0.040126715	0	0	2.7427235	0.35515663	1.1758858	0.24604012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_5100_length_2832_cov_6.621174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105973035	0.0052966103	0	0	0	0	0	0	0	0	0	0	0	0	1.410326	0.31320623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.197916	0.9749294	15.79657	0.98975986	0	0	0	0	0	0	0	0	0	0	0.61392206	0.13276836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2756015	0.08615819	0	0	1.0766504	0.2584746	0.7077737	0.13771187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_5103_length_2830_cov_5.200000	0	0	0	0	0	0	0	0	0	0	0	0	18.673391	0.8452297	0	0	0	0	1.9088626	0.31908128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3795277	0.17102474	1.6739869	0.1466431	0	0	1.9356434	0.1795053	2.9610167	0.1491166	0	0	0	0	0	0	0	0	7.014605	0.89469963	11.252962	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.425501	0.08515901	0	0	0	0	0	0	0	0	0	0	2.4052281	0.15512368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_5119_length_2823_cov_199.817197	0	0	0	0	0	0	0	0	0	0	52.915672	0.94615656	94.24398	0.96847326	0	0	0.8437476	0.1604676	268.5413	1	0	0	0	0	0	0	0	0	84.58634	0.99539495	0	0	347.57465	1	0.24386947	0.07368048	0	0	0.1902344	0.071555085	2.936741	0.21820758	0	0	25.225761	0.9032944	15.831248	0.5302869	0.5039347	0.106978394	0.64233524	0.09883103	0.5005229	0.106978394	0	0	379.10565	1	394.22598	1	721.4766	1	11.262362	0.9603259	0	0	0.23637617	0.04038257	0	0	601.2214	1	0	0	0	0	2.6192534	0.659582	0	0	0.17758404	0.053489197	0	0	1.4640454	0.036486007	68.0357	1	0	0	0.120009206	0.053489197	1.8934138	0.34785688	0	0	0	0	0.6027981	0.053134963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.419749	0.78391784	5.2064333	0.106978394	0	0	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_5186_length_2792_cov_4.554622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8483852	0.10816619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.626918	0.9774355	10.998757	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2621554	0.2668338	0	0	0	0	0	0
WATL22_220811_JW_F19_DNA_Brine_A_contigs_plasmid.fna|NODE_5188_length_2791_cov_5.144006	0	0	0	0	0	0	0	0	0	0	0	0	31.992477	0.9236833	0	0	0	0	78.17416	0.8753135	0	0	0	0	3.167209	0.30275887	0	0	0	0	0	0	2.6712818	0.5030455	0	0	0	0	0	0	68.31948	0.72375494	0	0	7.8507648	0.38839126	3.0023923	0.1959871	0	0	0	0	0	0	0	0	7.805003	0.9118596	9.03308	0.94410604	0	0	0	0	0	0	0	0	0	0	5.98023	0.5481906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7459145	0.35220352	0	0	0	0	0	0	1.2004575	0.054102473	5.565658	0.40702257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1165156	0.50376207	0	0	0	0	0	0
