Contig	220804_BK_C1_DNA_brine_C_sorted RPKM	220805_BK_F1_DNA_brine_sorted RPKM	220805_BK_F3_DNA_brine_C_sorted RPKM	220805_MW_S1_DNA_Brine_sorted RPKM	220805_MW_S2_DNA_Brine_B_sorted RPKM	220805_MW_S3_DNA_Brine_sorted RPKM	220805_MW_S4_DNA_Brine_sorted RPKM	220806_BK_F5_DNA_brine_A_sorted RPKM	220806_BK_F6D_DNA_brine_sorted RPKM	220806_BK_F6E_DNA_brine_sorted RPKM	220806_MW_S5_DNA_Brine_A_sorted RPKM	220806_MW_S6_DNA_Brine_sorted RPKM	220807_BK_F8_DNA_brine_C_sorted RPKM	220807_MW_S7_DNA_Brine_B_sorted RPKM	220807_MW_S8_DNA_Brine_A_sorted RPKM	220808_BK_F10_DNA_brine_B_sorted RPKM	220808_BK_F11_DNA_brine_A_sorted RPKM	220808_BK_F12_DNA_brine_C_sorted RPKM	220808_BK_F13_DNA_brine_C_sorted RPKM	220808_BK_F14_DNA_brine_C_sorted RPKM	220808_BK_F15_DNA_brine_B_sorted RPKM	220808_BK_F9_DNA_brine_A_sorted RPKM	220809_MW_F8_DNA_BrineA_A_sorted RPKM	220809_MW_F8_DNA_BrineB_A_sorted RPKM	220809_MW_S9_DNA_BrineA_A_sorted RPKM	220809_MW_S9_DNA_BrineB_A_sorted RPKM	220809_MW_S9_DNA_BrineC_A_sorted RPKM	220811_JW_F17_DNA_Brine_A_sorted RPKM	220811_JW_F18_DNA_Brine_B_sorted RPKM	220811_JW_F19_DNA_Brine_A_sorted RPKM	220811_JW_F20_DNA_Brine_A_sorted RPKM	220811_JW_F21_DNA_Brine_sorted RPKM	220811_MW_F13_DNA_Brine_B_sorted RPKM	220811_MW_F14_DNA_Brine_C_sorted RPKM	220812_MW_F10_DNA_Brine_B_sorted RPKM	220812_MW_F11_DNA_Brine_A_sorted RPKM	220812_MW_F12_DNA_Brine_B_sorted RPKM	220812_MW_F9_DNA_Brine_sorted RPKM	220813_JW_F23_DNA_Brine_A_sorted RPKM	220813_JW_F25_DNA_Brine_A_sorted RPKM	220813_LF_F9_DNA_Brine_sorted RPKM	220814_MW_F9_DNA_Brine_C_sorted RPKM	220815_LF_B1_DNA_brine_A_sorted RPKM	220815_LF_B2_DNA_brine_B_sorted RPKM	220815_LF_B3_DNA_brine_A_sorted RPKM	220816_LF_B4_DNA_brine_C_sorted RPKM	220816_LF_B5_DNA_brine_C_sorted RPKM	220816_LF_B6_DNA_brine_A_sorted RPKM	220816_LF_B7_DNA_brine_B_sorted RPKM	220817_LF_B8_DNA_brine_C_sorted RPKM
NODE_8815_length_3668_cov_9.652366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.964943	0
NODE_881_length_4060_cov_7.203995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3603.8977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_881_length_7680_cov_56.606557	0	0	0	0	0	0	0	0	0	0	0	0	116.87155	0	0	0	0	0	0	0	0	0	556.8816	406.56168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_881_length_9793_cov_10.134011	0	0	0	0	0	589.11163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_882_length_6376_cov_13.233349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.510117	0	0	0	0	0	0	0	0	0	0	0	0	0	54.06503	0	0	0	0	0	0	0	0	0	1306.8104	0	2040.2399	0	0	0	0	0
NODE_8832_length_3663_cov_3.991685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.761692	0
NODE_883_length_6123_cov_12.840310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119.761734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_883_length_8971_cov_42.007402	0	0	0	478.78818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	859.5785	0	0	0	0	0	0	0	0	0	0	0	0	0	566.7818	0	0	0	0	445.12927	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8844_length_3660_cov_7.691540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.856274	0
NODE_8845_length_3660_cov_7.245215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.859198	0
NODE_8849_length_3659_cov_14.405383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.734814	0
NODE_884_length_6122_cov_6.591561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.545723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_884_length_6366_cov_17.205990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	981.52496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_884_length_7733_cov_11.725840	3388.0833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8851_length_3659_cov_4.389567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.17835	0
NODE_8855_length_3657_cov_11.053859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.17414	0
NODE_8856_length_3657_cov_9.998334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.574528	0
NODE_885_length_5051_cov_5.748399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.470863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.98567	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8866_length_3656_cov_5.640100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.791935	0
NODE_886_length_8046_cov_13.689776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.08653	0	0	0	0
NODE_886_length_8957_cov_25.882498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.12976	0	0	0	0	0	0	0	0	0	0	0	0	0	1015.6013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8877_length_3652_cov_4.011398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.21247	0
NODE_887_length_14183_cov_7.482234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.31418	0	0	0	0	0	0	0	0	0	0	0	0	0	67.87718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8893_length_3646_cov_10.101365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.50531	0
NODE_889_length_9703_cov_41.645626	0	0	0	0	0	2429.7468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_88_length_5829_cov_16.673017	0	0	0	0	0	0	0	0	0	0	2681.819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8900_length_3644_cov_12.782391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.343758	0
NODE_8903_length_3643_cov_28.791249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.16384	0
NODE_8906_length_3643_cov_5.614270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.872898	0
NODE_890_length_9430_cov_6.455573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.62538	50.588825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_891_length_5568_cov_5.226374	0	0	422.43256	0	0	0	0	0	0	0	0	0	0	0	0	1005.35913	0	0	0	0	0	0	0	0	0	2648.9336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	365.65918	0	0	0	0	0	0	0	0
NODE_891_length_6106_cov_5.842671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.088104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8920_length_3635_cov_35.363128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.2432	0
NODE_8925_length_3634_cov_39.357083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168.45169	0
NODE_8927_length_3634_cov_30.311540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114.84886	0
NODE_892_length_5032_cov_21.146273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.15644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162.34184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_892_length_9745_cov_6.740041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.119064	42.283318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8930_length_3634_cov_5.474155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.50426	0	99.91575	50.143566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.024431	0
NODE_8932_length_3634_cov_4.059234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.800568	0
NODE_8933_length_3634_cov_3.851914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.688634	0
NODE_8937_length_3633_cov_3.841811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.397123	0
NODE_893_length_6100_cov_6.196526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.19139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_893_length_7059_cov_247.691462	0	0	0	0	0	0	0	0	0	0	0	2667.7192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_893_length_9776_cov_8.184240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	628.4787	0	0	0	0	0
NODE_894_length_8933_cov_11.790944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314.40942	0	0	0	0	0	0	0	0	0	0	0	0	0	195.80519	0	0	0	0	178.24773	0	0	0	0	591.7023	0	0	0	0	0	0	0
NODE_894_length_9677_cov_47.548535	0	0	0	0	0	2762.596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8952_length_3973_cov_8.374681	0	0	0	0	0	0	0	0	0	334.16165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8955_length_3627_cov_8.645297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.25155	0
NODE_8964_length_3625_cov_15.072269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.47436	0
NODE_896_length_9886_cov_13.051673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.72863	107.22382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8978_length_3623_cov_4.768498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.96422	0
NODE_897_length_9724_cov_6.600993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.20686	52.16638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8985_length_3964_cov_19.400102	0	0	0	0	0	0	0	0	0	791.9564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_8987_length_3622_cov_7.390244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.573114	0
NODE_8990_length_3621_cov_7.092260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	473.2707	82.124855	0	27.250895	0
NODE_8997_length_3620_cov_6.164656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.128748	0
NODE_899_length_5010_cov_8.696065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.652184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.674995	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_899_length_7016_cov_7.712254	0	0	0	0	0	0	0	0	0	0	0	74.12147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_89_length_9076_cov_35.110187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.548434	0	0	0	6928.563	0	0
NODE_900_length_7574_cov_6.033648	0	0	0	0	0	0	0	0	0	0	0	0	175.83609	0	0	0	0	0	0	0	0	0	85.28014	111.84114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_900_length_9868_cov_11.694487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129.74547	122.16507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_9025_length_3614_cov_5.616465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.932817	0
NODE_903_length_7554_cov_13.555807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273.5209	152.77614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_9042_length_3607_cov_18.882320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.64714	0
NODE_9044_length_3948_cov_13.973542	0	0	0	0	0	0	0	0	0	537.323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_904_length_9293_cov_47.509851	0	0	0	0	0	0	0	0	0	695.1636	0	0	0	0	0	0	81.9103	0	0	0	0	0	0	0	0	0	0	0	241.19244	238.24022	408.90714	0	0	0	0	135.85367	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_9050_length_3606_cov_8.241340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.607422	0
NODE_9057_length_3605_cov_5.576901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.607113	0
NODE_906_length_7544_cov_20.955668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304.8243	203.24617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_906_length_9286_cov_7.536345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.683823	39.075462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_9071_length_3601_cov_21.156514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.55589	0
NODE_9072_length_3601_cov_9.600959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.566124	0
NODE_9074_length_3601_cov_8.320925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.694614	0
NODE_9076_length_3601_cov_5.775804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.154572	0
NODE_9077_length_3601_cov_5.563170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.530735	0
NODE_907_length_5001_cov_5.911848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.227245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.47423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_9080_length_3600_cov_18.700141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73.70206	0
NODE_9081_length_3600_cov_10.073061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.801945	56.54528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.201122	0
NODE_9088_length_3597_cov_73.038114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264.2685	0
NODE_909_length_4998_cov_6.498685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.233253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.62613	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_90_length_29404_cov_15.931173	0	0	0	0	0	0	0	0	0	0	0	156.61684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_90_length_45157_cov_10.911512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.795876	0
NODE_9111_length_3590_cov_9.522207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.95368	0
NODE_9117_length_3589_cov_13.807583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.969437	0
NODE_911_length_4991_cov_5.298015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.11369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.37145	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_911_length_6267_cov_11.080489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1045.3022	0	0	0	0	0	0	0
NODE_911_length_9781_cov_177.415176	0	0	0	0	0	167.60321	441.52112	0	0	1805.676	0	0	0	0	308.91937	0	532.3168	0	0	0	0	0	0	0	0	0	0	0	836.8945	870.8595	1545.8512	278.14044	0	0	0	797.86426	0	0	0	0	0	0	0	22.680552	0	0	0	0	0	0
NODE_9120_length_3589_cov_6.433220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273.4196	70.35797	0	24.031675	0
NODE_9127_length_3588_cov_6.917634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.705242	0
NODE_9128_length_3587_cov_92.864100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322.5708	0
NODE_912_length_6036_cov_14.976425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126.630264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_912_length_7064_cov_13.328435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	632.4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_9134_length_3585_cov_13.578470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.049084	0
NODE_913_length_7060_cov_9.432405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407.7981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_913_length_9253_cov_11.270928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.899574	64.79403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_9144_length_3582_cov_12.294585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.72826	0
NODE_914_length_6022_cov_13.170102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.97176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_914_length_7892_cov_44.459997	0	0	0	197.3372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150.20587	0	0	0	0	0	0	0	0	0	0	0	0	0	347.42178	0	0	0	0	0	0	0	0	0	63.31036	0	823.18475	239.23877	356.38184	0	0
NODE_914_length_9765_cov_10.555304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.548897	62.245544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_9150_length_3581_cov_37.723483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526.35974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139.40935	0
NODE_9155_length_3581_cov_6.044526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.799759	0
