Contig	240111_N1_DNA_S12_L002_sorted RPKM	240111_N1_DNA_S1_L001_sorted RPKM	240111_N2_VIROME_S26_L001_sorted RPKM	240111_N2_VIROME_S37_L002_sorted RPKM	240111_N3A_sed_DNA_S24_L001_sorted RPKM	240111_N3A_sed_DNA_S35_L002_sorted RPKM	240111_N3B_DNA_S4_L001_sorted RPKM	240111_N3B_VIROME_S28_L001_sorted RPKM	240111_N3_DNA_S14_L002_sorted RPKM	240111_N3_DNA_S3_L001_sorted RPKM	240113_N4_DNA_S6_L001_sorted RPKM	240113_N4_VIROME_S29_L001_sorted RPKM	240113_N5_DNA_S7_L001_sorted RPKM	240113_N5_VIROME_S30_L001_sorted RPKM	240114_N7A_VIROME_S31_L001_sorted RPKM	240114_N7A_VIROME_S43_L002_sorted RPKM	240114_N7B_DNA_S20_L002_sorted RPKM	240114_N7B_DNA_S9_L001_sorted RPKM	240114_N7B_VIROME_S32_L001_sorted RPKM	240114_N9_DNA_S11_L001_sorted RPKM	240114_N9_DNA_S22_L002_sorted RPKM	240114_N9_mat_DNA_S21_L001_sorted RPKM	240114_N9_VIROME_S34_L001_sorted RPKM	240115_N10_DNA_S12_L001_sorted RPKM	240115_N10_DNA_S23_L002_sorted RPKM	240115_N10_VIROME_S35_L001_sorted RPKM	240115_N11_mat_DNA_S22_L001_sorted RPKM	240115_N9_mat_DNA_S23_L001_sorted RPKM	240116_N11_DNA_S13_L001_sorted RPKM	240116_N11_VIROME_S36_L001_sorted RPKM	240116_N12_DNA_S14_L001_sorted RPKM	240116_N12_VIROME_S37_L001_sorted RPKM	240116_N13_DNA_S15_L001_sorted RPKM	240116_N13_VIROME_S38_L001_sorted RPKM	240117_GW01_DNA_S18_L001_sorted RPKM	240117_GW01_VIROME_S41_L001_sorted RPKM	240117_N14_VIROME_S39_L001_sorted RPKM	240117_N14_VIROME_S51_L002_sorted RPKM	240117_N15_DNA_S17_L001_sorted RPKM	240117_N15_DNA_S28_L002_sorted RPKM	240117_N15_VIROME_S52_L002_sorted RPKM	240119_GW02_VIROME_S42_L001_sorted RPKM	240119_GW02_VIROME_S54_L002_sorted RPKM	240119_GW03_DNA_S20_L001_sorted RPKM	240120_N3C_DNA_S5_L001_sorted RPKM	240120_N3C_VIROME_1_S38_L002_sorted RPKM	240120_N3C_VIROME_S27_L001_sorted RPKM
genomad_k141_2237218	0	0	0	0	910.951	906.526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2771999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.486082	9.50244	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3425694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1156.816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2594715	0	0	0	0	0	0	0	450.79047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	641.0954	621.8032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1939984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.232931	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3783961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.170637	10.335825	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_752332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.27547	5.9142094	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1762142	0	0	0	0	2366.6455	2375.637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3188506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.947266	180.6971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1584071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.845527	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3544853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.523293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1762167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.850922	0	3.558734	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3425861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.224117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2416030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2456565	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2357823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.051914	57.233635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3665068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.403475	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1048936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.42571	5.9541597	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1880059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.45296	19.264534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_692537	0	0	0	0	0	0	0	0	0	0	0	0	44.958195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3486474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.62824	41.680534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1346739	0	0	0	0	0	0	0	0	0	0	0	0	42.73117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3188751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.106242	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_752609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.386658	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2177689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.6395464	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3070252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.651789	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_157051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.350958	54.43426	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3307885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.389408	34.10831	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_98776	0	0	468.11038	447.44116	0	0	0	0	0	0	0	471.56528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415.67685	418.19907	0	0	0	0
genomad_k141_1406569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.14038	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1999983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1042.3424	3325.553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3486644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.183624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_752727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.29738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2000029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.863481	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1643612	0	0	0	0	0	0	0	0	0	0	0	0	52.90299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_215818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305.65555	165.5743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_276839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.224513	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_215850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.162985	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_871724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9650145	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2118615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.939669	7.268779	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2595326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.895126	22.950182	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2177888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346.29453	101.068504	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2831569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.983559	6.9634333	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_633567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.548847	0	4.2796035	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3725298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.28009	79.86258	0	34.211952	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3249035	0	0	0	0	0	0	0	0	0	0	0	0	63.442406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1880556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.165756	6.7731957	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2655109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.511679	40.317112	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_38489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.747327	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2595614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.399166	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1464881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.270077	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1168844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.649002	13.2968235	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_216199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.262157	25.55324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1227995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916.86926	677.0135	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3784890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.1922	11.258347	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_753274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.70048	7.41772	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1822479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3735933	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1228047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.22064	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_634013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.91473	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1347581	0	0	0	0	0	0	0	0	0	0	0	0	32.009434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_872209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425.8849	0	0	0	0	0	3130.8555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_336201	0	0	0	0	1866.1195	1954.3657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1644206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.022266	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2891629	967.31006	950.32275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1941079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.545094	20.48848	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1285718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204.70786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_38857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56.81227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3725809	0	0	0	0	0	0	0	0	0	0	0	0	78.73991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_99659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.0440574	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1169250	0	0	0	0	0	0	0	0	0	0	0	0	34.776924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3487488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	518.72516	124.45617	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2417181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.223377	46.204544	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_216639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.473602	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3606625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.570234	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2655563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.7167	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_931570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.025743	12.014173	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3725899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.313096	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_573544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.591539	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2298042	0	0	0	0	898.7364	863.44556	0	0	973.03186	1071.7338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_931663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.615935	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_39074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0375805	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3189884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.119926	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1169446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.949005	17.996107	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2953125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.390896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1941451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.156121	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2953143	451.1741	443.34152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1862.1045	1852.3317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3012351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05013	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2359148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.050488	60.816845	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_753909	0	0	0	0	0	0	0	0	0	0	0	0	28.802235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3785476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0183425	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_396233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.103134	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2953196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.190237	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3309128	0	0	0	0	0	0	0	0	0	0	0	0	50.761047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1644718	0	0	0	0	0	0	0	0	0	0	0	0	38.440258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1228716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.206573	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1644753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.5117	125.89897	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2119632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.868261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2178962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.102314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1703306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.42282	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2655899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.848137	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3071591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	285.30325	561.07294	0	23.297081	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_516231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.33849	33.27601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3369136	0	0	0	0	2526.252	2517.4304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3607022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6334734	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2476604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.603785	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2953369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.628582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3546597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.496815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_3726319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.114388	61.788513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2773946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.278782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2060734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.796577	81.40487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1525291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140.50081	40.264366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_932069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.072724	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_1881651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.974806	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2239210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111.92444	0	23.541763	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2476736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.559899	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_336993	0	0	0	0	0	0	0	0	0	0	0	0	159.30956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2953559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.857775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomad_k141_2298625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.27062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
