Contig	220804_BK_C1_DNA_brine_C.sorted RPKM	220804_BK_C1_DNA_brine_C.sorted Covered Fraction	220805_BK_F1_DNA_brine.sorted RPKM	220805_BK_F1_DNA_brine.sorted Covered Fraction	220805_BK_F3_DNA_brine_C.sorted RPKM	220805_BK_F3_DNA_brine_C.sorted Covered Fraction	220805_MW_S1_DNA_Brine.sorted RPKM	220805_MW_S1_DNA_Brine.sorted Covered Fraction	220805_MW_S2_DNA_Brine_B.sorted RPKM	220805_MW_S2_DNA_Brine_B.sorted Covered Fraction	220805_MW_S3_DNA_Brine.sorted RPKM	220805_MW_S3_DNA_Brine.sorted Covered Fraction	220805_MW_S4_DNA_Brine.sorted RPKM	220805_MW_S4_DNA_Brine.sorted Covered Fraction	220806_BK_F5_DNA_brine_A.sorted RPKM	220806_BK_F5_DNA_brine_A.sorted Covered Fraction	220806_BK_F6D_DNA_brine.sorted RPKM	220806_BK_F6D_DNA_brine.sorted Covered Fraction	220806_BK_F6E_DNA_brine.sorted RPKM	220806_BK_F6E_DNA_brine.sorted Covered Fraction	220806_MW_S5_DNA_Brine_A.sorted RPKM	220806_MW_S5_DNA_Brine_A.sorted Covered Fraction	220806_MW_S6_DNA_Brine.sorted RPKM	220806_MW_S6_DNA_Brine.sorted Covered Fraction	220807_BK_F8_DNA_brine_C.sorted RPKM	220807_BK_F8_DNA_brine_C.sorted Covered Fraction	220807_MW_S7_DNA_Brine_B.sorted RPKM	220807_MW_S7_DNA_Brine_B.sorted Covered Fraction	220807_MW_S8_DNA_Brine_A.sorted RPKM	220807_MW_S8_DNA_Brine_A.sorted Covered Fraction	220808_BK_F10_DNA_brine_B.sorted RPKM	220808_BK_F10_DNA_brine_B.sorted Covered Fraction	220808_BK_F11_DNA_brine_A.sorted RPKM	220808_BK_F11_DNA_brine_A.sorted Covered Fraction	220808_BK_F12_DNA_brine_C.sorted RPKM	220808_BK_F12_DNA_brine_C.sorted Covered Fraction	220808_BK_F13_DNA_brine_C.sorted RPKM	220808_BK_F13_DNA_brine_C.sorted Covered Fraction	220808_BK_F14_DNA_brine_C.sorted RPKM	220808_BK_F14_DNA_brine_C.sorted Covered Fraction	220808_BK_F15_DNA_brine_B.sorted RPKM	220808_BK_F15_DNA_brine_B.sorted Covered Fraction	220808_BK_F9_DNA_brine_A.sorted RPKM	220808_BK_F9_DNA_brine_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineA_A.sorted RPKM	220809_MW_F8_DNA_BrineA_A.sorted Covered Fraction	220809_MW_F8_DNA_BrineB_A.sorted RPKM	220809_MW_F8_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineA_A.sorted RPKM	220809_MW_S9_DNA_BrineA_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineB_A.sorted RPKM	220809_MW_S9_DNA_BrineB_A.sorted Covered Fraction	220809_MW_S9_DNA_BrineC_A.sorted RPKM	220809_MW_S9_DNA_BrineC_A.sorted Covered Fraction	220811_JW_F17_DNA_Brine_A.sorted RPKM	220811_JW_F17_DNA_Brine_A.sorted Covered Fraction	220811_JW_F18_DNA_Brine_B.sorted RPKM	220811_JW_F18_DNA_Brine_B.sorted Covered Fraction	220811_JW_F19_DNA_Brine_A.sorted RPKM	220811_JW_F19_DNA_Brine_A.sorted Covered Fraction	220811_JW_F20_DNA_Brine_A.sorted RPKM	220811_JW_F20_DNA_Brine_A.sorted Covered Fraction	220811_JW_F21_DNA_Brine.sorted RPKM	220811_JW_F21_DNA_Brine.sorted Covered Fraction	220811_MW_F13_DNA_Brine_B.sorted RPKM	220811_MW_F13_DNA_Brine_B.sorted Covered Fraction	220811_MW_F14_DNA_Brine_C.sorted RPKM	220811_MW_F14_DNA_Brine_C.sorted Covered Fraction	220812_MW_F10_DNA_Brine_B.sorted RPKM	220812_MW_F10_DNA_Brine_B.sorted Covered Fraction	220812_MW_F11_DNA_Brine_A.sorted RPKM	220812_MW_F11_DNA_Brine_A.sorted Covered Fraction	220812_MW_F12_DNA_Brine_B.sorted RPKM	220812_MW_F12_DNA_Brine_B.sorted Covered Fraction	220812_MW_F9_DNA_Brine.sorted RPKM	220812_MW_F9_DNA_Brine.sorted Covered Fraction	220813_JW_F23_DNA_Brine_A.sorted RPKM	220813_JW_F23_DNA_Brine_A.sorted Covered Fraction	220813_JW_F25_DNA_Brine_A.sorted RPKM	220813_JW_F25_DNA_Brine_A.sorted Covered Fraction	220813_LF_F9_DNA_Brine.sorted RPKM	220813_LF_F9_DNA_Brine.sorted Covered Fraction	220814_MW_F9_DNA_Brine_C.sorted RPKM	220814_MW_F9_DNA_Brine_C.sorted Covered Fraction	220815_LF_B1_DNA_brine_A.sorted RPKM	220815_LF_B1_DNA_brine_A.sorted Covered Fraction	220815_LF_B2_DNA_brine_B.sorted RPKM	220815_LF_B2_DNA_brine_B.sorted Covered Fraction	220815_LF_B3_DNA_brine_A.sorted RPKM	220815_LF_B3_DNA_brine_A.sorted Covered Fraction	220816_LF_B4_DNA_brine_C.sorted RPKM	220816_LF_B4_DNA_brine_C.sorted Covered Fraction	220816_LF_B5_DNA_brine_C.sorted RPKM	220816_LF_B5_DNA_brine_C.sorted Covered Fraction	220816_LF_B6_DNA_brine_A.sorted RPKM	220816_LF_B6_DNA_brine_A.sorted Covered Fraction	220816_LF_B7_DNA_brine_B.sorted RPKM	220816_LF_B7_DNA_brine_B.sorted Covered Fraction	220817_LF_B8_DNA_brine_C.sorted RPKM	220817_LF_B8_DNA_brine_C.sorted Covered Fraction	240111_N1_DNA_S12_L002.sorted RPKM	240111_N1_DNA_S12_L002.sorted Covered Fraction	240111_N1_DNA_S1_L001.sorted RPKM	240111_N1_DNA_S1_L001.sorted Covered Fraction	240111_N3B_DNA_S4_L001.sorted RPKM	240111_N3B_DNA_S4_L001.sorted Covered Fraction	240111_N3_DNA_S14_L002.sorted RPKM	240111_N3_DNA_S14_L002.sorted Covered Fraction	240111_N3_DNA_S3_L001.sorted RPKM	240111_N3_DNA_S3_L001.sorted Covered Fraction	240113_N4_DNA_S6_L001.sorted RPKM	240113_N4_DNA_S6_L001.sorted Covered Fraction	240113_N5_DNA_S7_L001.sorted RPKM	240113_N5_DNA_S7_L001.sorted Covered Fraction	240114_N7B_DNA_S20_L002.sorted RPKM	240114_N7B_DNA_S20_L002.sorted Covered Fraction	240114_N7B_DNA_S9_L001.sorted RPKM	240114_N7B_DNA_S9_L001.sorted Covered Fraction	240114_N9_DNA_S11_L001.sorted RPKM	240114_N9_DNA_S11_L001.sorted Covered Fraction	240114_N9_DNA_S22_L002.sorted RPKM	240114_N9_DNA_S22_L002.sorted Covered Fraction	240115_N10_DNA_S12_L001.sorted RPKM	240115_N10_DNA_S12_L001.sorted Covered Fraction	240115_N10_DNA_S23_L002.sorted RPKM	240115_N10_DNA_S23_L002.sorted Covered Fraction	240116_N11_DNA_S13_L001.sorted RPKM	240116_N11_DNA_S13_L001.sorted Covered Fraction	240116_N12_DNA_S14_L001.sorted RPKM	240116_N12_DNA_S14_L001.sorted Covered Fraction	240116_N13_DNA_S15_L001.sorted RPKM	240116_N13_DNA_S15_L001.sorted Covered Fraction	240117_N15_DNA_S17_L001.sorted RPKM	240117_N15_DNA_S17_L001.sorted Covered Fraction	240117_N15_DNA_S28_L002.sorted RPKM	240117_N15_DNA_S28_L002.sorted Covered Fraction	240120_N3C_DNA_S5_L001.sorted RPKM	240120_N3C_DNA_S5_L001.sorted Covered Fraction
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1206_length_6120_cov_44.449464	0	0	0	0	0	0	0	0	0	0	0	0	5.7317653	0.41470587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269.00967	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1215_length_6079_cov_17.372012	3.0183735	0.103306465	0	0	0	0	0	0	1.6345279	0.15989472	4.4332213	0.27965125	8.889571	0.54614246	0	0	0	0	2.881518	0.5104458	0	0	0	0	0	0	0	0	112.06186	0.9965455	0	0	5.5662804	0.3982563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4473574	0.13916762	0	0	15.837135	0.99588746	14.254479	0.99457145	0	0	0	0	0	0	0	0	0	0	2.4841874	0.2457641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1217_length_6074_cov_49.866423	0	0	0	0	0	0	0	0	0	0	263.87704	0.99390846	0.9365147	0.10717814	0	0	0	0	3.082779	0.43645045	0	0	0	0	0	0	0	0	233.40948	0.99670726	0	0	90.32756	0.99604875	1.3141063	0.20480737	0	0	2.1346521	0.39858413	0	0	0.33494	0.1047086	0	0	0	0	0	0	0	0	0	0	0	0	1.4276811	0.52584785	0.75416106	0.27263746	3.5793946	0.7199539	0	0	0	0	0.82878256	0.16331907	0	0	32.32102	0.96015805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1241_length_5995_cov_18.722727	0	0	0	0	0	0	0	0	0	0	20.583916	0.5899917	15.023549	0.63552964	0	0	0	0	15.113238	0.6975813	0	0	0	0	0	0	0	0	104.79505	0.99883235	0	0	1.791833	0.36647207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106.42067	0.9971643	107.6743	0.9996664	45.41445	0.9678065	1.3742311	0.299583	0	0	0	0	0	0	2.0503447	0.22318599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1244_length_5986_cov_19.581689	0	0	0	0	0	0	0	0	0	0	9.478099	0.40260607	0	0	0	0	0	0	5.802119	0.48713666	0	0	0	0	0	0	0	0	113.129486	0.985132	0	0	0.85240036	0.20080186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2381477	0.780989	6.536493	0.8449716	7.346576	0.9268293	0	0	0	0	0	0	0	0	1.7600806	0.278149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1252_length_5958_cov_8.132136	0	0	0	0	0	0	0	0	0	0	20.949812	0.47734138	0	0	0	0	0	0	1.9769222	0.2823095	0	0	0	0	0	0	0	0	55.67076	1	0	0	13.2517605	0.86975497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2440059	0.33383685	0	0	0	0	0	0	0	0	2.416748	0.35498488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1258_length_5941_cov_60.635746	0	0	0	0	0	0	0	0	0	0	536.9426	0.9993267	6.861942	0.15502441	0	0	0	0	5.5410547	0.5797004	0	0	0	0	0	0	0	0	326.0631	0.9993267	0	0	57.18178	0.9976435	0.52572715	0.13768725	0	0	1.4549601	0.21646188	0	0	0	0	0	0	0	0	0.9979513	0.10890423	1.4123597	0.16562869	2.4682956	0.14980642	0	0	9.174894	0.45716208	10.826748	0.5352634	6.820025	0.73960614	0	0	0	0	1.24276	0.21461034	0	0	24.768658	0.95876116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1266_length_5923_cov_10.268405	0	0	0	0	0	0	0	0	0	0	19.157825	0.6513591	13.605525	0.6157353	0	0	0	0	4.6910663	0.6896843	0	0	0	0	0	0	0	0	40.638695	0.99881816	0	0	2.53906	0.38088807	0	0	0	0	1.5049874	0.3456019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.38575	0.9930778	55.39388	1	15.989562	0.73493165	1.1736025	0.25628904	0	0	0	0	0	0	1.7788018	0.3412122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1299_length_5857_cov_58.011203	0	0	0	0	0	0	0	0	0	0	439.54095	1	1.4568182	0.15775995	0	0	0	0	3.9188972	0.6849923	0	0	0	0	0	0	0	0	324.84042	1	0	0	88.217865	1	0.82952654	0.19241932	0	0	0.87627226	0.23885949	0	0	0	0	0	0	0	0	1.0122638	0.10875875	0	0	0	0	0	0	1.148202	0.34061807	0.81469005	0.3407888	1.8278838	0.55694044	0	0	0	0	0	0	0	0	29.621	0.9837801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8340483	0.27232373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1300_length_5857_cov_11.689417	0	0	0	0	0	0	0	0	0	0	179.20679	0.3822776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.280045	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1303_length_5848_cov_121.786466	0	0	0	0	0	0	0	0	2.5486395	0.13372093	11.157025	0.48375514	37.449215	0.8652531	0	0	0	0	0.8779444	0.21101232	0	0	0	0	1.1264528	0.103283174	0	0	675.79016	0.999658	0	0	1.4694991	0.34695622	0	0	0	0	0	0	0	0	0	0	1.5999184	0.19835842	2.4717178	0.12329002	1.0138216	0.11576607	1.2753959	0.1751026	2.0060387	0.1998974	0	0	0.3631481	0.15304378	0.45692855	0.15766074	0	0	0	0	0	0	0	0	0	0	4.8643594	0.42048565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1308_length_5837_cov_12.638706	0	0	0	0	0	0	0	0	0	0	77.76035	0.8860716	3.7357368	0.1279767	0	0	0	0	142.0811	0.9823539	0	0	0	0	0	0	0	0	79.61393	1	0	0	158.86696	0.98184	0	0	0	0	1.665994	0.17680316	2.8920777	0.17851636	0	0	8.495547	0.3609731	5.695665	0.18262807	0	0	0.4791748	0.10296385	0	0	0	0	215.6617	0.99297583	221.8318	0.9823539	578.85675	0.9828679	9.6594715	0.88058937	0	0	0	0	0	0	201.49927	0.9739592	0	0	0	0	1.1062615	0.13739935	0	0	0	0	0	0	0	0	4.0023274	0.21021073	0	0	0	0	0.6403446	0.17097825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1312_length_5826_cov_37.710969	0	0	0	0	0	0	0	0	0	0	0	0	32.38327	0.8712667	0	0	1.6647153	0.15242018	0.62206566	0.19207004	0	0	0	0	0	0	0	0	232.96693	0.997597	0	0	3.6876204	0.5736354	0	0	0	0	0	0	0	0	0	0	4.1754956	0.25901133	0	0	0	0	0	0	0	0	0	0	0.30376616	0.13113628	0.49141505	0.18365946	0	0	0	0	0	0	0	0	0	0	4.1593614	0.62392724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1318_length_5814_cov_8.433235	0	0	0	0	0	0	0	0	0	0	5.1232104	0.27072585	0.9783953	0.14740282	0	0	0	0	80.360146	0.9286206	0	0	0	0	0	0	0	0	47.640385	0.99621606	0	0	12.101884	0.7972136	0	0	0	0	1.5796633	0.14258686	0	0	0	0	4.827824	0.3228414	0	0	0	0	0	0	0	0	0	0	34.913895	0.9559684	32.53316	0.9707602	45.185184	0.97144824	0.35425332	0.11386309	0	0	0	0	0	0	11.537358	0.7595459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1367_length_5721_cov_62.942993	2.565802	0.10242964	0	0	0	0	1.5184374	0.18335955	0	0	616.8455	0.99930084	2.6514664	0.2497815	0	0	0	0	5.015072	0.7311659	0	0	0	0	0	0	0	0	384.3996	0.9998252	0	0	133.17236	0.9996504	0.9099065	0.27687466	0	0	2.3607974	0.44292957	0	0	0	0	0	0	0	0	1.5544912	0.13179514	1.2222266	0.19349764	1.5379281	0.15067296	0	0	1.6085749	0.38524732	1.5346649	0.41338927	4.836684	0.9290334	0.36001202	0.13581541	0	0	1.9944865	0.21464778	0	0	53.222485	0.999126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7193596	0.18318476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1377_length_5708_cov_114.698036	0	0	0	0	0	0	0	0	0	0	9.44273	0.43675542	13.287526	0.5795375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	682.88214	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2783191	0.16275403	0	0	2.986227	0.1608269	1.1433429	0.2598108	3.0828612	0.16503154	0	0	0	0	0.2675061	0.108794674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1381_length_5698_cov_82.928761	0	0	0	0	0	0	0	0	0	0	18.171818	0.51807654	11.64699	0.7070902	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515.51117	1	0	0	0.6598304	0.17830817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8208934	0.1998947	2.290699	0.36100388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67798215	0.16461916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1389_length_5676_cov_133.806262	0	0	0	0	0	0	0	0	0	0	15.49342	0.6439394	38.24998	0.87914026	0	0	0	0	1.0109663	0.2140592	0	0	0	0	1.1605877	0.14270613	0	0	755.1111	0.9994715	0	0	1.703283	0.37138832	0	0	0	0	0	0	0	0	0	0	5.9342422	0.31853417	4.0745893	0.19538407	1.9585191	0.1671952	1.2319165	0.22145878	2.3251812	0.14728682	0	0	0.21825568	0.10288936	0.70616233	0.24418604	0	0	0	0	0	0	0	0	0	0	3.0318081	0.36363637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1405_length_5645_cov_33.859571	0	0	0	0	0	0	0	0	0	0	0	0	21.49731	0.7941541	0	0	0	0	0.7490133	0.16846767	0	0	0	0	0	0	0	0	201.36705	0.99858284	0	0	2.3786623	0.32701507	0	0	0	0	0	0	0	0	0	0	2.1546888	0.14348981	0	0	0	0	0	0	0	0	0	0	0	0	0.4057373	0.12294065	0	0	0	0	0	0	0	0	0	0	3.2973113	0.40938884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1418_length_5620_cov_16.531716	0	0	0	0	0	0	0	0	0	0	37.857582	0.6603203	0.84347415	0.10355872	0	0	0	0	0.6986063	0.13309608	0	0	0	0	0	0	0	0	107.17674	0.9983986	0	0	19.639582	0.7099644	0	0	0	0	0.5767739	0.16227758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.999213	0.4702847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1421_length_5612_cov_143.247256	0	0	0	0	0	0	0	0	0	0	18.955774	0.6200998	45.78147	0.93870276	0	0	0	0	0.37670887	0.1095866	0	0	0	0	0	0	0	0	877.10596	1	0	0	3.014738	0.5509622	0	0	0	0	0	0	0	0	0	0	5.3350377	0.35138988	0	0	2.9052532	0.22968638	1.8274162	0.33856022	4.0501466	0.40021384	0	0	0	0	0.5441642	0.17141838	0	0	0	0	0	0	0	0	0	0	4.0676513	0.38079116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1426_length_5603_cov_10.985400	0	0	0	0	0	0	0	0	0	0	39.997646	0.9466357	16.243841	0.72889525	0	0	0	0	137.34229	1	0	0	0	0	0	0	0	0	65.15891	1	0	0	186.06369	0.9933964	0.3716277	0.10762092	0	0	0	0	0	0	0	0	14.193957	0.62769943	13.156968	0.48991612	0	0	0	0	0	0	0	0	178.58504	0.9985722	176.52428	0.999643	424.15643	0.9985722	4.2732797	0.72229165	0	0	0	0	0	0	298.23035	0.996252	0	0	0	0	1.4725913	0.2885954	0	0	0	0	0	0	0	0	10.094525	0.6603605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.221618	0.14599322	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1427_length_5599_cov_18.674062	3.9325643	0.12287909	0	0	0	0	0	0	1.7746556	0.11555635	6.3332624	0.3068405	8.29705	0.25754598	0	0	1.4435065	0.1505626	1.6721556	0.39864263	0	0	0	0	0	0	0	0	119.611916	0.9966065	0	0	4.796409	0.40132168	0	0	0	0	0	0	0	0	0.62289447	0.16342203	0	0	0	0	0	0	0.6660578	0.105554566	0	0	0	0	15.709263	0.9917843	12.340301	0.9987498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WATL22_220807_MW_S8_DNA_Brine_A_contigs_plasmid.fna|NODE_1456_length_5526_cov_139.130141	0	0	0	0	0	0	0	0	0	0	15.400625	0.5025335	57.98877	0.9310532	0	0	0.87754536	0.16322838	0.92910224	0.23995657	0	0	0	0	2.5331938	0.23072746	0	0	864.2878	1	0	0	2.7700696	0.50651467	0	0	0	0	0	0	0	0	0	0	8.973671	0.44770178	2.0925958	0.13264568	2.4140182	0.20828809	1.7714986	0.27596816	2.6536634	0.12196887	0	0	0.38430876	0.16992399	0.37993515	0.16920015	0	0	0	0	0	0	0	0	0	0	5.1478057	0.53872603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
